t,ground_truth_configuration,ground_truth_configuration_feasibility,baseline_configuration,baseline_configuration_feasibility,ares_configuration,ares_configuration_feasibility,ares_reconfiguration
446,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
447,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
448,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
449,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
450,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
451,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
452,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
453,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
454,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
455,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
456,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
457,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
458,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
459,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
460,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
461,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
462,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
463,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
464,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
465,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
466,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
467,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
468,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
469,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
470,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
471,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
472,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
473,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
474,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
475,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
476,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
477,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
478,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
479,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
480,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
481,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
482,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
483,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
484,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
485,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
486,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
487,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
488,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
489,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
490,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
491,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
492,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
493,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
494,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
495,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
496,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
497,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
498,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
499,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
500,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
501,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
502,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
503,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
504,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
505,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
506,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
507,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
508,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
509,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
510,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
511,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
512,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
513,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
514,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
515,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
516,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
517,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
518,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
519,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
520,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
521,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
522,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
523,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
524,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
525,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
526,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
527,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
528,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
529,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
530,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
531,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
532,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
533,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
534,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
535,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
536,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
537,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
538,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
539,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
540,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
541,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
542,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
543,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
544,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
545,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
546,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
547,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
548,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
549,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
550,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
551,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
552,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
553,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
554,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
555,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
556,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
557,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
558,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
559,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
560,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
561,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
562,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
563,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
564,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
565,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
566,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
567,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
568,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
569,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
570,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
571,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
572,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
573,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
574,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
575,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
576,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
577,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
578,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
579,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
580,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
581,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
582,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
583,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
584,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
585,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
586,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
587,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
588,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
589,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
590,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
591,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
592,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
593,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
594,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
595,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
596,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
597,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
598,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
599,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
600,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
601,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
602,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
603,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
604,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
605,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
606,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
607,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
608,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
609,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
610,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
611,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
612,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
613,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
614,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
615,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
616,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
617,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
618,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
619,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
620,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
621,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
622,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
623,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
624,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
625,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
626,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
627,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
628,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
629,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
630,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
631,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
632,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
633,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
634,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
635,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
636,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
637,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
638,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
639,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
640,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
641,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
642,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
643,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
644,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
645,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
646,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
647,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
648,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
649,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
650,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
651,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
652,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
653,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
654,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
655,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
656,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
657,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
658,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
659,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
660,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
661,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
662,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
663,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
664,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
665,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
666,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
667,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
668,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
669,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
670,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
671,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
672,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
673,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
674,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
675,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
676,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
677,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
678,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
679,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
680,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
681,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
682,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
683,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
684,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
685,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
686,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
687,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
688,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
689,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
690,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
691,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
692,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
693,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
694,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
695,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
696,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
697,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
698,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
699,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
700,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
701,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
702,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
703,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
704,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
705,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
706,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
707,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
708,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
709,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
710,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
711,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
712,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
713,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
714,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
715,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
716,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
717,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
718,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
719,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
720,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
721,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
722,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
723,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
724,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
725,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
726,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
727,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
728,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
729,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
730,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
731,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
732,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
733,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
734,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
735,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
736,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
737,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
738,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
739,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
740,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
741,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
742,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
743,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
744,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
745,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
746,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
747,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
748,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
749,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
750,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
751,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
752,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
753,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
754,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
755,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
756,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
757,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
758,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
759,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
760,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
761,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
762,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
763,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
764,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
765,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
766,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
767,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
768,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
769,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
770,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
771,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
772,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
773,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
774,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
775,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
776,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
777,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
778,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
779,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
780,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
781,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
782,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
783,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
784,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
785,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
786,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
787,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
788,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
789,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
790,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
791,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
792,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
793,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
794,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
795,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
796,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
797,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
798,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
799,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
800,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
801,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
802,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
803,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
804,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
805,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
806,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
807,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
808,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
809,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
810,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
811,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
812,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
813,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
814,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
815,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
816,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
817,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
818,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
819,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
820,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
821,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
822,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
823,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
824,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
825,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
826,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
827,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
828,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
829,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
830,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
831,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
832,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
833,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
834,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
835,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
836,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
837,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
838,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
839,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
840,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
841,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
842,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
843,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
844,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
845,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
846,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
847,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
848,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
849,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
850,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
851,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
852,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
853,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
854,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
855,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
856,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
857,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
858,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
859,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
860,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
861,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
862,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
863,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
864,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
865,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
866,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
867,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
868,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
869,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
870,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
871,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
872,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
873,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
874,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
875,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
876,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
877,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
878,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
879,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
880,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
881,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
882,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
883,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
884,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
885,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
886,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
887,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
888,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
889,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
890,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
891,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
892,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
893,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
894,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
